file name,schedulable?,#jobs,#states,#edges,max width,CPU time,memory,timeout,#CPUs,#POR successes,#POR failures
jobsets/jobset-log-uniform-discrete_63.csv,0,1205,2460,2732,6941,1001,0.007515,14.109375,0,4
jobsets/jobset-log-uniform-discrete_64.csv,0,8678,3501,3830,8657,1001,0.015016,14.109375,0,4
jobsets/jobset-log-uniform-discrete_65.csv,1,31574,694470,720081,1873931,1001,2.804400,31.253906,0,4
jobsets/jobset-log-uniform-discrete_66.csv,0,76004,3252,3581,8147,1001,0.021475,84.449219,0,4
jobsets/jobset-log-uniform-discrete_67.csv,1,53927,1405428,1497392,3765191,1001,7.330606,54.222656,0,4
jobsets/jobset-log-uniform-discrete_68.csv,0,74403,2181,2191,6288,1001,0.015212,71.937500,0,4
jobsets/jobset-log-uniform-discrete_69.csv,1,68767,1031793,1111366,2844642,1001,4.921033,66.179688,0,4
jobsets/jobset-log-uniform-discrete_7.csv,0,20743,2679,2814,7104,1001,0.011251,23.343750,0,4
jobsets/jobset-log-uniform-discrete_70.csv,0,90374,2665,2884,7102,1001,0.021777,91.187500,0,4
jobsets/jobset-log-uniform-discrete_71.csv,0,9371,3166,3642,8221,1001,0.012212,13.000000,0,4
jobsets/jobset-log-uniform-discrete_72.csv,0,89053,3095,3444,7979,1001,0.023999,93.410156,0,4
jobsets/jobset-log-uniform-discrete_73.csv,1,3679,143624,154213,354023,1001,0.490801,8.089844,0,4
jobsets/jobset-log-uniform-discrete_74.csv,1,3312,100241,109920,264313,1001,0.307602,14.101562,0,4
jobsets/jobset-log-uniform-discrete_75.csv,0,3217,3223,3494,8099,1001,0.010443,14.109375,0,4
jobsets/jobset-log-uniform-discrete_76.csv,0,4509,2862,3143,7547,1001,0.009875,14.109375,0,4
jobsets/jobset-log-uniform-discrete_77.csv,0,8487,2964,3016,7501,1001,0.010744,14.109375,0,4
jobsets/jobset-log-uniform-discrete_78.csv,0,33190,2186,2320,6293,1001,0.010877,34.382812,0,4
jobsets/jobset-log-uniform-discrete_79.csv,0,10320,2182,2343,6289,1001,0.007643,14.109375,0,4
jobsets/jobset-log-uniform-discrete_8.csv,1,1353,48297,49849,131763,1001,0.137854,14.105469,0,4
jobsets/jobset-log-uniform-discrete_80.csv,0,34533,3277,3464,8121,1001,0.015576,38.515625,0,4
jobsets/jobset-log-uniform-discrete_81.csv,0,13347,2150,2252,6257,1001,0.008088,15.742188,0,4
jobsets/jobset-log-uniform-discrete_82.csv,1,3677,119351,132575,330035,1001,0.365846,14.105469,0,4
jobsets/jobset-log-uniform-discrete_83.csv,0,34673,2106,2261,6213,1001,0.010691,34.664062,0,4
jobsets/jobset-log-uniform-discrete_84.csv,0,22654,2569,2992,7115,1001,0.011150,24.718750,0,4
jobsets/jobset-log-uniform-discrete_85.csv,0,10743,2929,3081,7567,1001,0.011207,14.000000,0,4
